"name","link","values_string"
myAISAunjai_LinePVMenu_070121,loH4n40CB,https://myais.ais.co.th/openMyAISApp?scheme=Aunjai?cid=linepv_menu-myAISAunjai-jan21
myAISAunjai_LinePVPush_070121,GAHnqn0uP,https://myais.ais.co.th/openMyAISApp?scheme=Aunjai?cid=linepv_push-myAISAunjai-jan21
Reward Wars Gamification,Warsmynoti,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
Reward Wars Gamification,WarsTDPrivilege,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
Reward Wars Gamification,WarsWebsite,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
Reward Wars Gamification,Warswww,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
Serenade by Account_Offer ontop Net and Voice_Pre,ppNetvc,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fm.ais.co.th%2FloHvyaDtB
Serenade Point,point,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FLive360
Serenade Surprize myais,KYHm9eahx,https://myais.ais.co.th/openMyAISApp?scheme=Home
sms welcomepackage to myais,my4,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
SMSIncrease_myAIS_020920,EKHKpEYTy,https://myais.ais.co.th/openMyAISApp?scheme=Home
special package 10mbps,EKHzDgvTy,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
special package 10mbps,J1HZ36Pix,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
special package 10mbps,VYHPwBVc9,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
Speed Matcher Gamification Link,SpeedFB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dspeedmatcher
Speed Matcher Gamification Link,SpeedInternal,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dspeedmatcher
Speed Matcher Gamification Link,SpeedMMS1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dspeedmatcher
Speed Matcher Gamification Link,SpeedMMSInact,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dspeedmatcher
Speed Matcher Gamification Link,SpeedmyBanner,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dspeedmatcher
Speed Matcher Gamification Link,SpeedmyNoti,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dspeedmatcher
Speed Matcher Gamification Link,SpeedScala,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dspeedmatcher
Speed Matcher Gamification Link,SpeedTwitter,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dspeedmatcher
SRN_myAIS Account,myAcc,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fmy-account%3FisFromMobile%3DY%26lang%3DTH
SRN_myAIS_AskAunjai,myAsk,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fservices%2Fencrypt-text%2FPOST%2FAUNJAI%2Fdata%3FisFromMobile%3DY%26lang%3DTH
SRN_myAIS_check balance,myARBL,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FPayBill
SRN_myAIS_Check usage,myUsge,https://myais.ais.co.th/openMyAISApp?scheme=Usage
SRNmyAIS_DiningPriv,myDINE,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dprivilege%26id%3D25
SRNmyAIS_HealthPriv,myWELL,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dprivilege%26id%3D605
SRNmyAIS_LifestylePriv,myLIFE,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dprivilege%26id%3D116
SRNmyAIS_myPriv,myPriv,https://myais.ais.co.th/openMyAISApp?scheme=Live360
SRNmyAIS_myRewardTune,myGtune,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardtune
SRNmyAIS_RewardWars,myRWAR,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
SRNmyAIS_ShoppingPriv,mySHOP,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dprivilege%26id%3D26
SRNmyais_TopUp,myTopU,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
SRNmyAISDL_300322,vBHwq3KCQ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
Test1_230322,RbHbKW3fE,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners&cid=ivr_sms-mobile_info_topup_problem-apr22
Test2_170322,OzHQj9mim,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCurrentPack
Test2_230322,"3bH8PY6U8",https://myais.ais.co.th/openAppToApp?cid=ivr_sms-mobile_info_topup_problem-apr22&URI=myais%3A%2F%2FAddPointPartners
Test5_230322,LJHRqMWfx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners%3Fcid%3Divr_sms-mobile_info_topup_problem-apr22
TestAunjai150920,qxHDgGnfO,https://myais.ais.co.th/openMyAISApp?scheme=Aunjai
Testmy1_300322,DeH8qVYs8,https://myais.ais.co.th/openAppToApp?a.launch.campaign.trackingcode=fb_organic-myAISAll-feb22-conversion&URI=myais%3A%2F%2FCurrentPack
TestmyAIS_current_170322,mlHOGwZTo,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCurrentPack?cid=fb_organic-myAISAll-feb22-conversion
The_match_Select MTU,VYHDq2eC9,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FLive360%3FqrCode%3Dawccbnpje2Z2Y2ID
Tiger Crush Game,TigerMMS2,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtigercrush
Tiger Crush Game,TigerMMSIn,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtigercrush
Tiger Crush Game,TigerNoti,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtigercrush
TMG x myAIS-fb Nov21,KYH1MK1Fx,https://myais.ais.co.th/login/?cid=fb_ads-TMGmyAIS-nov21
TMG x myAIS-linehome Nov21,"9WH6reQiG",https://myais.ais.co.th/login/?cid=line_home-TMGmyAIS-nov21-story
Today Coupons for myAIS App popup banner_30th Year,pLH8KGYHZ,https://myais.ais.co.th/openMyAISApp?scheme=TodayCoupon
Topup_RLP via myais_exclusivepack_april22,aWHgrjAhM,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_april22,epHD3QDUY,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
myAISAutoPayment1_200422,RbHbgLnsE,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.th%2Fpayment%2Fauto-topup%3FisFromMobile%3DY
myAISBalanceTF_FB_200420,MYH2RvOud,https://myais.ais.co.th/openMyAISApp?scheme=BalanceTransfer
myAISBalanceTF_LinePVmenu_200420,pLHRE39uZ,https://myais.ais.co.th/openMyAISApp?scheme=BalanceTransfer
myAISBenefit_Livemore_FB_300921,"8yH9J1rUO",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=fb_organic-myAISBenefitLivemore-sep20-conversion
myAISCurrentPackRW_151021,"6yHweKdh8",https://myais.ais.th/openAppToApp?URI=myais%3A%2F%2FCurrentPack
myAISDownload_food_110520,"4RHj6LET8",https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISDownload_Staff_110520,MYH2MVlCd,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISDownload_TWZ_280420,LJHx9AOIx,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISDownload_Youtube_270420,gaH4dmWs3,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISDownload_YoutubeAIS_270420,WxHvOGZFB,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISFacebook_KTBTopup,OzHmrEPim,https://myais.ais.co.th/openMyAISApp?scheme=TopUp?cid=fb_organic-myAISKTB-may21
myAISFBBHomeLKD_150322,oZHJAO9u4,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
myAISFBHome_DL_200721,"9WHDwBWSG",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=fb_organic-myAISDL-jul21
myAISFollwpro_SMSHome_100620,"9WHW6ePTG",https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISHome_SRNMag_260320,n1Hq3RYcq,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISHomePackPre_230622,aWHgLjBiM,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FPackage
myAISLandingDL_110820,"6yHPvWWT8",https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=LDP_organic-myAIS-Aug 20-conversion
myAISLinePVHome_Lucky_240820,loHGWryTB,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=LinePVHome-myAISLuckyDraw-Aug20
myAISMOnline_100222,"2WHVgbYiQ",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fm.ais.co.th%2F6yHMG93t8?cid=fb_organic-myAISMOnline-feb22-conversion
myAISMoveAIS_100222,WxHow33sB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fm.ais.co.th%2F4RHVMLAf8?cid=fb_organic-myAISMoveAIS-feb22-conversion
myAISontop_281020,wxHQGvxi1,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fm.ais.co.th%2FpLH8QA7sZ
myAISPack_FB_150420,ZyH3RbAc6,https://myais.ais.co.th/openMyAISApp?scheme=Package
myAISPack_FBSWP91_040420,"8yHdyezIO",https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISPack_LinePVmenu_030420,j7H0qZxco,https://myais.ais.co.th/openMyAISApp?scheme=Package
myAISPack1175_261020,ApHn22DH8,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fservices%2Fencrypt-text%2FGET%2FONLINE_TRACKING%2FcallbackToken%3FisFromMobile%3DY%26appName%3Deserviceapp%26lang%3DTH%26encode%3DY
myAISPackPre_170522,MYHOyPysd,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FOtherPackagesMain%3FsanitizedName_Product%3DMain-Pre-Paid
myAISPacktopup_FB_080420,ApHD34yH8,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
myAISPacktopup_Twitt_080420,pLHRDyauZ,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
myAISPaybill_100222,ZyHW7QdF6,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=fb_organic-myAISPaybill-feb22-conversion
myAISPaybillAll_LinePVmenu_240420,"4RHj1gnU8",https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myAISPaybillAll_Twitt_240420,EKH30Z9hy,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myAISPaybillKTB_linePVhome_090821,pLHjappIZ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=linepv_home-myAISPaybillKTB-aug21-story
myAISPoints KTB_100222,epHzrdRfY,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FLive360?cid=fb_organic-myAISPoints KTB-feb22-conversion
myAISPrivilege_FB_020620,"4RHjKLKi8",https://myais.ais.co.th/openMyAISApp?scheme=Live360
myAISPV_LinePVPush_200520,ZyH3q0gS6,https://myais.ais.co.th/openMyAISApp?scheme=Live360
myAISTHEMatch_MANU_010622,n1HeVLjuq,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FLive360%3FqrCode%3Da3xnFXpqfnxzfWUD
myAISTopup_140322,"9WHGJqviG",https://myais.ais.co.th/openMyAISApp?scheme=TopUp
myAISTopup_LinePVpush_030420,d6HwQjESq,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
myAISTopup_Tiktok_101121,MYHzQZaid,https://myais.ais.co.th/openMyAISApp?scheme=TopUp?cid=Tiktok-myAISTopup-nov21-conversion
myAISTopupcard_SMSHome_090620,gaH4DEvF3,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISTwitter_KTBTopup,EKHpnoMhy,https://myais.ais.co.th/openMyAISApp?scheme=TopUp?cid=twt_organic-myAISKTB-may21
myAISTwittKTBPost_120721,"1WHpbOZFO",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=twt_organic-myAISKTB-jul21
myTest,aWHZ71VhM,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FLive360
NBO & BAU_Main Pack Postpaid_ARPU 700 Up - Main Promotion,wxHzKqbH1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fpackages%2Fchange-package%3FisFromMobile%3DY
NBO & BAU_Main Pack Postpaid_ARPU 700 Up - Main Serenade,KYHlnYBHx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fm.ais.co.th%2F2WHm390cQ
Netx3 myais,netx3i1,https://myais.ais.co.th/openMyAISApp?scheme=Package
One2Call!_Content1_Sep20,loHGvZDTB,https://myais.ais.co.th/login?returnUrl=%2Fhome
package myais,"6yHBQ7xf8",https://myais.ais.co.th/openMyAISApp?scheme=CurrentPackage
Pop the Bubbles,BubbleEmag,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3DPoptheBubblesfreeplay
Topup_RLP via myais_exclusivepack_jul22,bnHoxQ9sV,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jul22,gaHPJw6S3,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jun22,"7LH8pmKf8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jun22,pLHwdRrCZ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_mar22,"3bHO2ERS8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_exclusivepack_mar22,aWHAdMxUM,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_exclusivepack_mar22,epHwg1VFY,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_exclusivepack_mar22,LJHOWMZcx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_exclusivepack_mar22,oZHEWlyF4,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_exclusivepack_may 22,ApH8pWQS8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_flashpack_jul22,"8yHOzbLhO",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jul22,OzHQ1JqUm,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jun22,oZHJV4BC4,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_may22,"2WHQdy9iQ",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpack_may22,J1Hb12ATx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpack_may22,yGHmx3quE,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpackage_mar22,LJHOe4QUx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpackage_mar22,MYHwb1GCd,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpackage_mar22,OzHPbZDsm,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpackage_mar22,yGH4pPVhE,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,ApHlJyds8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,YyHE382tE,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-The mall campaign-nov 21,oZHYaO3h4,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
Topup-The mall campaign-nov 21,wxHDvKeI1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
Tower Stacking Game,TowerEmag,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtowerstacking
Tower Stacking Game,TowerFB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtowerstacking
Tower Stacking Game,TowerTiktok,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtowerstacking
Tower Stacking Game,TowerWeb,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtowerstacking
WEBAIS_menu,xxHZ2QbF2,https://myais.ais.co.th/openMyAISApp?scheme=Home
webmy_login,loHWnR4SB,https://myais.ais.co.th/openMyAISApp?scheme=eBill
เน็ตเร็วสูงสุด 10 GB 150บ 7วัน *777*7123#,J1HZqGyix,https://myais.ais.co.th/openMyAISApp
"แพ็กเน็ตมาราธอน ""เน็ตไม่อั้น ไม่ลดสปีด 4Mbps""   6 เดือน 1400 บาท",EKHzOnYuy,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
สมัคร AIS eBill,BBHzAOwi8l,https://myais.ais.co.th/openMyAISApp?scheme=eBill
ฺBoba Crush,BobaBanner,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dbobacrush
ฺBoba Crush,BobaMMS1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dbobacrush
ฺBoba Crush,BobaTW,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dbobacrush
Pop the Bubbles,BubbleLineMesg,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3DPoptheBubblesfreeplay
Pop the Bubbles,BubbleMMSinact,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3DPoptheBubblesfreeplay
promote 10mbps on myais,ZyHdw4Gc6,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
QR_Code_1GB,"3bHeoBRu8",https://myais.ais.co.th/
QR_Code_1GB,epHOJZQSY,https://myais.ais.co.th/
QRCode_Bill,OzHLOlKHm,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
Recommend package,RbH9ValhE,https://myais.ais.co.th/services/encrypt-text/GET/DISNEY_PLUS_MONTHLY_REGISTER/callbackToken?isFromMobile=Y&appName=eserviceapp&enCode=Y&lang=EN
Recommend package,xxHjVPnH2,https://myais.ais.co.th/services/encrypt-text/GET/DISNEY_PLUS_MONTHLY_REGISTER/callbackToken?isFromMobile=Y&appName=eserviceapp&enCode=Y&lang=TH
Recommend package,YyH4QPEUE,https://myais.ais.co.th/services/encrypt-text/GET/DISNEY_PLUS_MONTHLY/callbackToken?isFromMobile=Y&appName=eserviceapp&enCode=Y&lang=TH
Recommend package,ZyHZKE3F6,https://myais.ais.co.th/services/encrypt-text/GET/DISNEY_PLUS_YEARLY_REGISTER/callbackToken?isFromMobile=Y&appName=eserviceapp&enCode=Y&lang=TH
Reward Crush Communication Online Tracking,FlipBan2,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Crush Communication Online Tracking,FlipTodaysPrivilege,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Crush Communication Online Tracking,inapp,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Crush Communication Online Tracking,MMSinact,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Crush Communication Online Tracking,RWDbanner,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Crush Communication Online Tracking,wwwebpages,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,Tuneemag,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,TuneinappAds,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,TunemyaisWeb,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,Tunemynoti,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,ZZGamePortal,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Wars Gamification,WarsFB,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
Reward Wars Gamification,WarsMissionAds,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
Reward Wars Gamification,WarsMMS2,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
seranade,vBHvqobSQ,https://myais.ais.co.th/openMyAISApp?scheme=Home
Serenade Happening,mlHMy62ho,https://myais.ais.co.th/openMyAISApp?scheme=Home
sms welcomepackage to myais,j7HJ6bBFo,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
sms welcomepackage to myais,my1,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
SMS_PayOtherBill,PYHYDvAho,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FMore
SMSPrivilege_myAIS_020920,zGHGMyRIZ,https://myais.ais.co.th/openMyAISApp?scheme=Home
special package 10mbps,KYHmdKDtx,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
special package 10mbps,wxHMD8Gs1,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
special package 10mbps,xxHZpAnc2,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
Speed Matcher Gamification Link,SpeedEmag,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dspeedmatcher
Speed Matcher Gamification Link,SpeedLineTL,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dspeedmatcher
SRN_Create myAIS Account,myCAcc,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fregister%3FisFromMobile%3DY%26lang%3DTH
SRN_myAIS_eBill,myEbill,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fservices%2Fe-statement%3FisFromMobile%3DY
SRN_myAIS_OntopNET,myPnet,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fm.ais.co.th%2FpLH8QA7sZ
SRNmyAIS_CoffeePriv,myCOFF,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dprivilege%26id%3D100
SRNmyAIS_EntertainPriv,myENT,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dprivilege%26id%3D28
SRNmyAIS_FoodDrinkPoint,myPFOD,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dpoint%26id%3D10
SRNmyAIS_VoiceNetPoint,myPVOC,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dpoint%26id%3D11
Test3_230322,d6HKbggsq,https://myais.ais.co.th/openAppToApp?cid=fb_organic-myAISAll-feb22-conversion&URI=myais%3A%2F%2FCurrentPack
TestQR_210920,rxHBwpetJ,https://myais.ais.co.th/openMyAISApp?scheme=Home
The Match_home My AIS,bnHo6QpCV,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
Tiger Crush Game,TigerEMag,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtigercrush
Tiger Crush Game,TigerFB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtigercrush
Tiger Crush Game,TigerTDPri,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtigercrush
Topup_RLP via myais_exclusivepack_jul22,"0WH8WRju8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Disney+ Banner Jan'22,VYHKgAbt9,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fpackages%2Fapply-entertainment%3FisFromMobile%3DY/?cid=MyAISapp-en-PackageDisneyplushotstar-Jan22
Disney+ Banner Nov'21,bnHDKR8CV,https://myais.ais.co.th/packages/apply-entertainment/?cid=MyAIS-PackageDisneyplushotstar-Nov21
Disney+ Banner Nov'21,PYHqrPjSo,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fpackages%2Fapply-entertainment%3FisFromMobile%3DY/?cid=MyAIS-PackageDisneyplushotstar-Nov21
eBill Boost up via my AIS,d6HYYgWSq,https://myais.ais.co.th/openMyAISApp?scheme=ViewStatement
FBB AIS Privilege30th,Apackage,https://myais.ais.co.th/openMyAISApp?scheme=CurrentPackage
FBB_myAIS_PayBills,myAIS_PayBills,https://myais.ais.co.th/openMyAISApp?scheme=Home&cid=web-NewmyAIS-Aug20
FBB-myAIS-July22,"4RH83yvs8",https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.th%2Fpayment%2Fauto-topup%3FisFromMobile%3DY?cid=myais_banner-recurring_direct_debit-july22
FBB-myAIS-June22,"9WHG2qVTG",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FLive360?cid=myais_banner-recurring_direct-june22
